"globalid","bv_7gr_gi","bv_7jb_ba","bv_7jb_bt","bv_7jb_si","bv_7tk","bv_7se","bv_ad_te","bv_km_bt","bv_km_tk","bv_km_se"
"{5C143840-BA37-4910-AFC1-E9E08971D678}","","","7JB-BT_2",NA,"7TK_2","7SE_0",NA,"7KM-BT_1","KM-TK_2","KM-SE_0"
"{134E2E0E-15FB-4921-9332-E56F18D50F7C}",NA,NA,"7JB-BT_1",NA,"7TK_1","7SE_1",NA,"7KM-BT_0","KM-TK_1","KM-SE_1"
"{6081CBDF-C413-492A-A996-6864C13B6127}",NA,NA,"7JB-BT_1",NA,"7TK_1","7SE_1",NA,"7KM-BT_0","KM-TK_1","KM-SE_1"
"{3670A37D-0E2D-4E50-9682-170EFBBF0FCF}",NA,NA,"7JB-BT_1",NA,"7TK_3","7SE_0",NA,"7KM-BT_0","KM-TK_3","KM-SE_0"
"{F0FD46B7-F3EB-4AF1-BD53-184C7314AC32}",NA,NA,"",NA,"","",NA,NA,"",""
"{841E338C-BC14-4668-9B09-5C2025F387EB}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{2A98282F-ABC2-4E51-AEA6-161995CA906D}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{871F6291-D82B-462C-B695-6406983F2C19}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{99FE2B1C-39D0-4CDB-A092-5304425DB550}","","7JB-BA_1","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{72278213-2693-4317-8EF1-DB96DE9B52AE}","","7JB-BA_1","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{BBD886B1-702C-4E39-9DFA-935E8D6A9731}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{31E1AF1E-DF16-49DF-8FF9-6A22D3AD4A4F}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{02F26603-1E2E-4CBE-BE44-5475E0978DB9}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_X","AD-TE_0",NA,"KM-TK_0","KM-SE_X"
"{27BF4E75-F119-4C91-ACB4-B83F7063759B}","","7JB-BA_1","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{9C80AC94-18E3-460C-8C05-379D087ED913}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{19B8F4C1-ADFD-45A5-957D-87990B2EC1D4}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{2311E18B-4511-4963-A31F-99F86D1D055D}","","","",NA,"","",NA,NA,"",""
"{B09CC346-9BE0-4EB8-95D2-9CA10A10D2CD}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{8E3371C0-69D4-456B-AE84-9794B9C1941A}",NA,"","",NA,NA,NA,NA,NA,NA,NA
"{84B6143F-9032-40F8-96A2-3A22BAAE1075}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{D9EF0967-8459-436A-ABD3-1C81201F7166}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{F26B77BE-49FA-42FE-93C7-1EF3D44D2447}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{4EEB96B8-DADC-4879-A475-29B38692936A}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{5E44C456-EEFF-44B9-BB0A-235AB63BD626}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{4A026CB3-B749-4855-AC1B-B573DCA3833E}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{C9079860-C161-4933-9363-F699C09B9BEA}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{75D7E3C4-568D-49B1-9688-2750E3E86A6C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{2F398CAC-1DE0-43F9-A115-C7FFAE269A9D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{9A2FDFA1-4CE4-404A-8647-E6D8D6DB7BAD}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{AE117A61-D96B-4CA3-B6F3-BAE73BE7FDBD}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{24C5C7CE-7E10-41D5-9D29-1F9329671D77}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{8AE07F8E-5385-4A39-B7FE-D2CB1BDB9A70}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{D8E93476-DEF5-4152-8626-3D0DDED8316D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{03CB8FB5-1CE0-46A5-A828-17DE7E46A128}","","","",NA,"","",NA,NA,"",""
"{1620AC67-1EF1-4173-A932-431D41D98DC7}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{5BD6CD5A-73B7-4D82-9FFD-CB63FB5BD4E3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{98B8E5D2-C8E7-4802-AD8D-A0146AD3AA38}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{272CF493-C1F6-466E-B383-38D1721FC692}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{F38084EC-0B06-4E99-97BA-31AE62E49B25}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{59AC5D1A-30E1-4EB4-9934-2986F02BD34D}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{AED6CB35-384B-49A8-B2EE-736FC7EE34C1}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{232DDC2E-7BFC-42B0-8020-91A13D8E6053}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{80C3F548-C24F-4CAB-B113-BB0AABC1240D}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{3881367D-A8FB-477E-89EB-A8ECBAC065C9}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{864A6E8D-CF4F-46DF-A498-B47E23454CA0}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{9BDA055B-1D85-4578-A499-BEFAC1312163}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{83CBD3C6-3E25-42B0-8DC0-8C2BB56EE663}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{65297E16-F378-42FA-AF4A-550A7F8F18A8}",NA,NA,"",NA,"","",NA,NA,"",""
"{1166A45E-59A6-4E15-A16D-4548EAA0603D}",NA,NA,"",NA,"","",NA,NA,"",""
"{A2312F6F-6AFD-4514-AB7B-3FE3F7A51D9D}",NA,NA,"",NA,"","",NA,NA,"",""
"{16091348-639B-4328-86EE-292DB7ED2867}",NA,"7JB-BA_1","7JB-BT_1",NA,"","",NA,"7KM-BT_0","",""
"{30516A5D-EB72-4E7D-86CA-5E3658A03656}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{3E0A3EAE-445B-49FE-B960-C0131AB6480A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{5EA3A7A1-87D6-48A8-9338-274973FC6E19}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{053D8D41-E66C-44C9-809E-579F7AE4695D}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{5E684C8A-527F-482C-B6F8-0EB16503347F}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{20253780-171C-40B7-94F9-372D5C60D293}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{CFE18A7D-169F-48D1-9B14-1C72B895FAE8}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{4F867CF5-E70F-4A3C-B845-904B8C383EE5}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{A6D66FDC-D308-43C0-BE99-B67090DC350E}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0D97975E-89C2-4484-8702-F98E966CBB0D}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{6B8A32AB-6300-47C0-839E-5F7F73BD3A1B}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1839830C-F376-45AA-91AF-F3444B636E97}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{75CB6DDB-A1CC-480D-A11A-CD4DC5368E6F}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{87F4B6A5-AC43-4DD2-BC00-9A6E6D4B3D1C}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{577C1134-F88D-45C7-AF1F-5849FFBB2278}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{5648B287-9B33-418E-BEB2-74859FAA9128}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{32C633F3-1069-4FFE-A637-6A35659C733B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{C86B9E67-155D-4F2C-A82A-2D3D26A1BCAA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{FAC98479-EC6B-4252-A502-51B8C10FD057}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{F53D14C0-3847-4250-8DFE-4B77F5B84C79}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{9EA57909-467B-4C50-AAD2-DC9A64704E15}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{2505321C-6E97-434C-8904-1A8B6A7EB43E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{D3D88B3B-9454-4A9C-A11D-86A679295518}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7F930D77-EABC-401A-82E7-C07428A6AC24}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{0C08FE4C-2189-42D3-A661-9A2E2A081C9A}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{9C39D078-A1D1-488A-A3D6-4EE19D6738CD}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{1FF14B72-A1DF-48D8-87EE-C5A1C2B31F25}",NA,NA,NA,NA,"",NA,NA,NA,"",NA
"{A087F937-6F9C-4229-82C0-6332C4B9D0B3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7AD7E3B3-7072-4199-9C98-FE70274605E4}",NA,NA,NA,NA,"",NA,NA,NA,"",NA
"{F3FC9FC8-E8A9-4AAF-86A4-2686231B8C92}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{2C38718A-920F-4C15-8ACD-26E5FE1A5F08}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{2C65D6A2-5425-4D05-8780-3BFFC9DF9C63}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{E38AB51D-5226-458C-A71C-236D6C96DA5E}","","7JB-BA_1","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{AA1B46E0-1A66-459B-A710-F4A0ADE2BA02}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{674EAED2-2432-4CED-A88B-C008472B64B8}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{5890FDA0-51B6-44E0-91F5-16226306E171}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1A28BDF8-B3CB-4CD6-BEFA-0D701E5BAD6C}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{AD579C39-1AD3-476B-A8F8-97436EB8B9D4}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0CD7ADC8-DD9B-4B00-AC14-B68A2E7601A1}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F39CCB74-A3DC-4500-9582-633E85D2190B}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{D5D78C66-434E-407F-BA7E-542B41BDF2EA}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{3BD92B4C-3FDA-4F1F-82FB-73B44C997807}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{F20381D1-2368-4A97-B0DB-D9E9ABAE0502}","","","",NA,"","",NA,NA,"",""
"{AC4CB173-81F5-4153-865B-7C0E2FB43E12}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{2178CBEC-2E8E-4FC9-B174-CBDD52C5633B}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{397C9CB2-E0B0-4FEA-ACE0-16173FF39839}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{A512F108-68A5-4E60-90E5-184092FEA0AD}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{F32452FA-28E8-49FE-A44D-97A984A60CEE}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{2B3A7F5D-A1FC-496E-BD1B-793060722346}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{3BFC92D2-8F8B-4F8B-9425-1281C3B5D83E}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A794F752-04C8-4ECB-A25A-7C04EB20248E}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{614FA886-B35C-4ABF-AC3F-20ED6D0110E9}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{31263F11-7E54-4C69-A0B2-0F4219A2C41E}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{872FA7AE-8314-4C0F-9746-D4006106CCFD}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{C13C9A7C-E335-4F27-9CA7-FF66E1653A9E}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{15AC4FC7-5D34-4231-9F0B-3D291D82724B}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{DF70C856-4878-4EA0-9628-1EE18134F419}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{AFA041A6-7521-49BF-9998-0CF1276478FD}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{1855383B-F9ED-490F-82BB-82A1EDDFE0EC}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F6E56F5B-BD93-4AC5-B6B4-EB4D30EBDCB9}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4CB3575C-2DE1-4EF6-B5C2-DDB3BC97C703}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{2A40EF7D-3AD6-4B24-9E07-490E05C34FA4}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{80844CC5-45D0-4148-B7EC-3ED3E186CB58}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{2A1C5422-FDB6-4195-87EB-EB015DC79C59}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{C50CC4AE-D644-49AB-A8A2-16C27545E261}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{85DB4BCD-7A3C-47D2-AB23-5BDCC592DACC}","","","",NA,"7TK_0","",NA,NA,"KM-TK_0",""
"{7D0BF95D-A69C-4491-B2BB-D1A7A2CFC2DE}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{29F52B07-20AD-4E2E-9A71-D551E468BBC7}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{97D44BE8-A311-41AD-9906-61DE8179B757}","","","",NA,"7TK_0","",NA,NA,"KM-TK_0",""
"{4D122D8D-9BFF-467E-940F-573B92A2FDCB}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A95DAA2C-24CA-4716-91EC-64C1267825F0}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0DBD9A0F-373B-4532-BDCF-EBB7FA06E4F8}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{35E10C4D-5D20-4C62-B964-BBCC8E19E108}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{FB8D8279-BBC8-44BE-8330-9163E4A99334}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{55262F10-3E2E-480E-9F7D-D81B854248C2}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{605E40D7-F794-40FD-9FC7-8F30F4FC2155}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1BCD00DE-B095-4FF4-AD97-E72794C67B1A}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{7809BCF2-F36C-434A-866F-298A31DBFCE3}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B1F88297-45A7-4D1F-94F6-565F41EE62C4}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B59A14F4-228A-4A0B-AFC3-9D209CD4D6BD}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0F453729-9196-4079-84B0-F4F6B140053F}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{92D42FCF-7E03-4C9D-AC9F-411B71079D82}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{FB427F40-0D1A-4ED9-8938-A4B3F30EC373}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C7D613C0-172E-41A6-BFB9-9966F1653E63}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1658E8CB-AD6C-467A-A9C9-FA1441D7083E}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{20C5538E-C03F-4340-9BF4-C6B98D83B0B8}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C26256CC-3443-4876-81A9-9061D7A3FC01}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{15021EC6-075D-435F-B011-A8DA4C0F1D98}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{6C4C9EBA-9DDA-4F88-B8AA-9D8277EB534D}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{67254C87-1FD9-42BA-96BA-CABD4BC9EA90}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{81653E61-CFCF-4A16-8A4B-0FAC6B23787D}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1BFFA400-01E2-4868-8022-9FCB10D2A771}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{D515007F-0F22-4BB6-BBE9-BA0EF3EFA0B8}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{8A55762C-EB60-4F94-A5AB-B9E14CFCCAB5}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{6AE4032A-BF72-40F2-A13A-0E608D7EEA69}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{D7EBEF59-B6A9-4F60-B223-B29ABB6FDF39}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{DB6C8E3C-591B-4899-85BC-D1B353A84765}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9B945059-D2D3-4D8B-8F3B-26ADEB121212}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{66762BE6-873B-435F-88CE-67F2E68CE71C}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{576E0A67-BC6C-4B07-AAAA-F8F5781DF729}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{470C743A-B45B-4DC2-9B5D-FAD1F857ECC8}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{1EB8CFAE-3594-41F3-98D8-3F35332055B4}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{9EF17D2C-47E0-4BE2-9E1C-7FF198526BFA}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{985282D6-2B66-4E89-8DBB-18AF17EF2FCD}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{00BA7DC2-E790-467B-BC99-E2547B7F3F40}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{8D018950-DD37-441F-9BFA-04EE74B2712B}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{2D1B5682-20BF-4CE9-B23A-04E14E3863DD}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{9C952832-1987-4E06-9BCA-7659FDA18878}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{4FA06C29-18ED-4B50-8F21-861DECF4F232}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{01D524BE-D675-42CB-8EEF-6552B13DFDE3}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9643DE73-E08B-448D-B0C1-9E50F4CC8192}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{BD7F9FB6-0A2D-4D06-AC67-B7155D4F4FAB}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{8EA90847-AE6A-44BE-82A4-3267D5FAC09A}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{E2852BDC-A23A-4B4E-B1E3-6ECE489F33BD}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{CE203DE8-773B-4899-B96D-8A27A98C8660}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
