"globalid","kartleggingsenhet_1m2","ano_GT"
"{87EE2C96-9052-41C3-B419-A7677CB9CB0F}","T3-C-2","NA T3-2"
"{C6D77EEA-4CE6-49C6-9CE2-A3B054E2C7D7}","T14-C-1","NA T14-1"
"{88AB4F0D-C81A-49CE-B79E-9826C228B88D}","T3-C-2","NA T3-2"
"{9E816E58-13D1-4504-8AF9-2180A68C1E2E}","T3-C-2","NA T3-2"
"{123D457E-333F-408B-8511-D120C26D2587}","T3-C-2","NA T3-2"
"{B8F30B0E-0167-4DBA-9EEC-EC4AB8AD40A2}","T7-C-2","NA T7-2"
"{32A2FDC8-5FD4-48BF-BC6E-EFB4274AC4C0}","T6-C-1","NA T6-3"
"{32A2FDC8-5FD4-48BF-BC6E-EFB4274AC4C0}","T6-C-1","NA T6-7"
"{32A2FDC8-5FD4-48BF-BC6E-EFB4274AC4C0}","T6-C-1","NA T6-6"
"{32A2FDC8-5FD4-48BF-BC6E-EFB4274AC4C0}","T6-C-1","NA T6-5"
"{32A2FDC8-5FD4-48BF-BC6E-EFB4274AC4C0}","T6-C-1","NA T6-1"
"{32A2FDC8-5FD4-48BF-BC6E-EFB4274AC4C0}","T6-C-1","NA T6-2"
"{2CCC4456-7BDD-47E8-A8D7-84F7C70D454E}","V1-C-5","NA V1-22"
"{2CCC4456-7BDD-47E8-A8D7-84F7C70D454E}","V1-C-5","NA V1-21"
"{61BB7C18-75E0-4AED-A5E4-423013C29DA0}","V1-C-5","NA V1-22"
"{61BB7C18-75E0-4AED-A5E4-423013C29DA0}","V1-C-5","NA V1-21"
"{D25F8554-D529-46C6-A9A1-EE6527EEDD5E}","T2-C-1","NA T2-1"
"{A82AD863-1E50-482A-9CA8-3BF35C092C2E}","T4-C-5","NA T4-5"
"{CF639114-D2E5-468D-82AC-4EE639CDE9A9}","T2-C-1","NA T2-1"
"{88CA88D2-8553-4EB4-BADD-419E849D977A}","T4-C-18","NA T4-18"
"{C4AF13AD-A266-4E13-96E4-553820742D72}","T4-C-6","NA T4-6"
"{BA734C40-04DA-44CD-B3B8-7DC62B91BBD1}","T22-C-3","NA T22-3"
"{B013181D-720D-40AA-828B-1B082ABED002}","T22-C-1","NA T22-1"
"{582FECAC-609D-4C9E-B3FE-C21FFB2DDBCC}","T22-C-3","NA T22-3"
"{F3BCD36B-C63C-4302-B3AF-F71D586F686D}","T18-C-1","NA T18-2"
"{F3BCD36B-C63C-4302-B3AF-F71D586F686D}","T18-C-1","NA T18-1"
"{E9ADA8E9-7213-4A17-8FCF-2FEA5B7DF9DF}","T22-C-3","NA T22-3"
"{047122DC-E149-4AC2-B9F9-7622D4ECD16B}","T22-C-3","NA T22-3"
"{BB8882D3-7392-4A9E-82F3-2F9779762DBC}","T22-C-3","NA T22-3"
"{1A66D6A1-347D-4C43-B43E-2FFAF8826461}","T7-C-6","NA T7-6"
"{18F8F642-F673-4133-AAFE-CA063BB5E10A}","T22-C-2","NA T22-2"
"{23A44149-B62C-444F-9BF1-4F3B7CF4BFC3}","T27-C-6","NA T27-6"
"{778C66D7-BB4F-48C4-A96F-EC8170A14BE3}","T27-C-1","NA T27-1"
"{F2F19F6F-2D07-41ED-8F51-C1071F38440E}","T27-C-1","NA T27-1"
"{A5AF4E2F-9E96-4FE1-BFB5-D0F9947B3048}","T27-C-6","NA T27-6"
"{46316A91-7424-4291-A806-48F6E3A0AA4C}","T27-C-1","NA T27-1"
"{D15F0C08-C076-44B0-8166-83995CA22C03}","T27-C-1","NA T27-1"
"{733DED17-AABC-4076-853B-B63D8D11EAAF}","T27-C-3","NA T27-3"
"{1C8C328D-034C-42F4-9B6F-FFB296FB0D5D}","T27-C-1","NA T27-1"
"{EF79597E-8D70-4503-AE64-C2A9DCCE9E9F}","V2-C-1","NA V2-2"
"{EF79597E-8D70-4503-AE64-C2A9DCCE9E9F}","V2-C-1","NA V2-1"
"{81106118-2745-46F9-9F8E-FF0D72BBC29D}","T31-C-4","NA T31-4"
"{9D47329F-6050-4424-A30E-507E397A8692}","T3-C-4","NA T3-4"
"{AA018474-AD4B-46FD-8F4E-9AE22CDF063E}","T3-C-4","NA T3-4"
"{A394989B-FC17-42AD-820A-EDDA024BD152}","T4-C-1","NA T4-1"
"{CA579996-ADD5-41AB-8ED3-A11C34FAFCAA}","T3-C-1","NA T3-1"
"{9A19F845-AF23-4F8B-90C7-68B25FB0E84D}","T3-C-1","NA T3-1"
"{435D4B2E-5A9F-44FB-9164-EFA1068F2AA4}","V1-C-6","NA V1-24"
"{435D4B2E-5A9F-44FB-9164-EFA1068F2AA4}","V1-C-6","NA V1-23"
"{A73F2F63-EE2B-4324-997C-709AC388E939}","T34-C-2","NA T34-3"
"{A73F2F63-EE2B-4324-997C-709AC388E939}","T34-C-2","NA T34-11"
"{A73F2F63-EE2B-4324-997C-709AC388E939}","T34-C-2","NA T34-2"
"{1DEFA240-8B45-495C-9E5B-335FA5D6B2CE}","T34-C-2","NA T34-3"
"{1DEFA240-8B45-495C-9E5B-335FA5D6B2CE}","T34-C-2","NA T34-11"
"{1DEFA240-8B45-495C-9E5B-335FA5D6B2CE}","T34-C-2","NA T34-2"
"{2E230B3C-EC04-4390-9A64-7D49FB28A6BA}",NA,NA
"{035D77F6-59BB-469F-B65E-E8970768E1AA}",NA,NA
"{8FED0921-F856-4B1E-8CE8-21C987FC7AA6}","T32-C-1","NA T32-1"
"{3EB1D577-547D-4993-A524-8724FFE07CE6}",NA,NA
"{1BEFEDA4-6409-4046-8306-DF3E3B194541}","T41-C-1","T41-1"
"{D479ED88-098A-435C-BE92-1EB2610E017D}","T1-C-2","NA T1-44"
"{D479ED88-098A-435C-BE92-1EB2610E017D}","T1-C-2","NA T1-43"
"{D479ED88-098A-435C-BE92-1EB2610E017D}","T1-C-2","NA T1-3"
"{D479ED88-098A-435C-BE92-1EB2610E017D}","T1-C-2","NA T1-23"
"{D479ED88-098A-435C-BE92-1EB2610E017D}","T1-C-2","NA T1-22"
"{D479ED88-098A-435C-BE92-1EB2610E017D}","T1-C-2","NA T1-4"
"{D479ED88-098A-435C-BE92-1EB2610E017D}","T1-C-2","NA T1-34"
"{7BF891D0-AEAA-45B2-BFAC-37D797E3D865}","T41-C-1","T41-1"
"{A76E1EB3-E801-44E5-BD2C-C5626DDBCD89}","T4-C-5","NA T4-5"
"{5ED999DE-262A-4DFE-B7F1-D17F0EADBDAA}","T4-C-1","NA T4-1"
"{2A5C0F5B-8CAA-40E6-8595-78E3211C6028}","T4-C-5","NA T4-5"
"{2C76CAB8-F958-4EBA-9C16-126A09980A75}","V1-C-5","NA V1-22"
"{2C76CAB8-F958-4EBA-9C16-126A09980A75}","V1-C-5","NA V1-21"
"{DED6DF95-D336-4D10-B8C0-8B37BE645DE8}","T35-C-1","NA T35-1"
"{80CC7686-FCA7-4A0B-BA65-7B969CF5295F}","T35-C-1","NA T35-1"
"{ACECFAB9-7569-4381-8C5B-3B2886B8BD44}","T4-C-9","NA T4-9"
"{7FAACC98-3B13-4F3E-99B8-449D6F751802}","T37-C-2","NA T37-2"
"{D673E7D9-EE68-4767-994D-018855CA8686}","T43-C-1","T43-1"
"{7143C566-F0AC-4BE7-8D55-9919FCDDD011}",NA,NA
"{EF38A930-4DD5-4891-833A-B6D3D94E2B5A}",NA,NA
"{262A9A04-2EAA-44C9-BBD0-FF16F13470FA}","T4-C-5","NA T4-5"
"{17B3CFF2-E3AB-4D9F-9E37-58D1999650A8}","T4-C-13","NA T4-13"
"{9C5972DB-9AD7-4147-84C6-3E981058D4CC}","T4-C-1","NA T4-1"
"{186CB656-F1FB-443B-964C-699EB573F973}",NA,NA
"{409B6B98-8BB9-4266-8FC5-5C280B1661AC}","T4-C-5","NA T4-5"
"{B66A28FF-201B-43CB-916D-FFDACFE3A43C}","T40-C-1","T40-1"
"{56F85669-8145-414B-82B9-537E553AB5EF}","T4-C-5","NA T4-5"
"{E69D55C8-6519-40E6-80B3-9D8EE9BA10AB}","T4-C-5","NA T4-5"
"{AC5BF386-8AB8-4C3A-BDC1-3DE639A38DF4}","T4-C-9","NA T4-9"
"{9AC805EA-163C-4070-AB75-44D4DFBA4B37}","T4-C-1","NA T4-1"
"{5A3B48D7-3728-4505-A9D6-6CEB7E88E3BB}","T4-C-9","NA T4-9"
"{9020AAF6-42CD-472A-8E12-49A4A5703FDF}","V1-C-6","NA V1-24"
"{9020AAF6-42CD-472A-8E12-49A4A5703FDF}","V1-C-6","NA V1-23"
"{C76CB93B-F91E-4AC3-919F-C49BF0C5AF3C}","T4-C-1","NA T4-1"
"{DBED491C-CA5A-41CE-89B4-409D84F68672}","T4-C-5","NA T4-5"
"{6D95467D-AFBB-4615-BCF0-444D5B591573}","T4-C-1","NA T4-1"
"{25C6F50F-0027-4A77-94CC-47F0D8B7586C}","T4-C-2","NA T4-2"
"{57825235-0395-42C0-BC75-04C5A435FC72}","T4-C-1","NA T4-1"
"{80E2492B-5E48-41C3-8430-FF5AE4CB33EB}","T4-C-5","NA T4-5"
"{9A4548FA-8CA3-4E59-B819-1A8DD885F5AD}","T4-C-13","NA T4-13"
"{1CA2E84C-CEF4-43C9-A7E8-F9CBC9B67750}","V1-C-5","NA V1-22"
"{1CA2E84C-CEF4-43C9-A7E8-F9CBC9B67750}","V1-C-5","NA V1-21"
"{C851946F-A732-450D-8F73-758D4BDCF11F}","T4-C-1","NA T4-1"
"{4531F52C-DBF7-4A94-AB78-9A84B9A0AA64}","V12-C-1","NA V12-1"
"{9AF08BF1-09FD-40BA-95FA-4CDE814CCEA2}","T4-C-1","NA T4-1"
"{85F2A071-1B08-4CB6-A827-75F9C1DC4E0D}","V12-C-1","NA V12-1"
"{D4569BF2-BDB3-4E8A-8F34-A31DDE820FBF}","T4-C-1","NA T4-1"
"{53ACDE0A-E310-4ED4-B68D-B5CBDED4E3D1}","T44-C-1","T44-1"
"{94F38974-C2B1-4C9C-B314-8812F4BA5EAF}","T4-C-5","NA T4-5"
"{DBE98422-2FD4-4CFE-8CDF-8FFCCF3615FF}","T43-C-1","T43-1"
"{B9FD3AA8-0C08-4EB5-98DA-53C5BEECAEEA}","T34-C-2","NA T34-3"
"{B9FD3AA8-0C08-4EB5-98DA-53C5BEECAEEA}","T34-C-2","NA T34-11"
"{B9FD3AA8-0C08-4EB5-98DA-53C5BEECAEEA}","T34-C-2","NA T34-2"
"{D52BD957-7ABB-4C3A-8E3D-BC89984CC058}","T4-C-5","NA T4-5"
"{52810F5A-538A-451B-8FCC-59178CA20CA0}","T4-C-1","NA T4-1"
"{8B9B2C24-D73F-44F1-90DE-EDF88E7115BD}","T4-C-5","NA T4-5"
"{1653C97A-96B8-439D-8788-0B67B9E0E0D1}","T34-C-2","NA T34-3"
"{1653C97A-96B8-439D-8788-0B67B9E0E0D1}","T34-C-2","NA T34-11"
"{1653C97A-96B8-439D-8788-0B67B9E0E0D1}","T34-C-2","NA T34-2"
"{AA1F1D08-B557-45B9-9E63-8438DA7E422B}","V10-C-1","NA V10-1"
"{38DAD883-9DDD-48A8-BD39-F312B7BA1611}","T32-C-4","NA T32-4"
"{0C6DA38E-C3B5-4351-A641-871803A0DA1A}","T4-C-3","NA T4-3"
"{C8C2F5EE-3683-4B8B-87BD-7AAF3519B425}","T4-C-5","NA T4-5"
"{58B71149-A818-4245-8E28-D13FE8C0D3B1}","T4-C-1","NA T4-1"
"{135FF212-8A7C-4FEA-A85F-E14B43CE2873}","T4-C-1","NA T4-1"
"{CEFA60C2-73D0-414F-8A9B-24A1315E91DF}","T4-C-5","NA T4-5"
"{B4D076BB-A74E-4045-BBDB-5A5A699FD09E}","T2-C-1","NA T2-1"
"{44CC9526-14D6-46DB-A853-A966AFEADFF6}","T4-C-5","NA T4-5"
"{C195704B-43CD-4456-93D3-FC6050E7ABE1}","T38-C-1",NA
"{91F545B6-9F50-48D1-8A8F-9BF7C1A72121}","T4-C-5","NA T4-5"
"{9E479A52-EF60-4F92-AA1B-1E753A84EF20}","T4-C-5","NA T4-5"
"{6585B748-C12F-4276-AC11-F851295B2533}","T34-C-2","NA T34-3"
"{6585B748-C12F-4276-AC11-F851295B2533}","T34-C-2","NA T34-11"
"{6585B748-C12F-4276-AC11-F851295B2533}","T34-C-2","NA T34-2"
"{197CFCDC-479E-4D62-A1C0-617197686B28}","T2-C-1","NA T2-1"
"{FC811ECE-5F05-47D0-BB8C-C476C8622835}","T4-C-1","NA T4-1"
"{65DB602F-DBE0-4ABC-8BD2-8D5346F01787}","T2-C-1","NA T2-1"
"{70B129FF-C692-489F-B3CB-AFBC180456BC}",NA,NA
"{52E56104-04B4-444B-A6FD-6C4E67A850ED}",NA,NA
"{00484DA8-93C6-4AAA-ADDE-60CC3B80DC1E}","T4-C-1","NA T4-1"
"{FB1AA244-C979-4749-9419-0C90FC4899FF}","T4-C-5","NA T4-5"
"{8CE0CBBF-4C83-43E1-8F04-EE1EFC0B5379}","T34-C-4","NA T34-6"
"{8CE0CBBF-4C83-43E1-8F04-EE1EFC0B5379}","T34-C-4","NA T34-5"
"{8CE0CBBF-4C83-43E1-8F04-EE1EFC0B5379}","T34-C-4","NA T34-12"
"{CB98B6E5-4E42-49AC-9717-D8268B9B5F9F}","T4-C-5","NA T4-5"
"{B245F9A2-734E-4D61-B622-E878B25BE035}","T4-C-2","NA T4-2"
"{407F095E-835A-4B78-95D5-58CC10E7133C}",NA,NA
"{87B347C4-2B97-420F-BB1C-49F7514556AD}","T34-C-2","NA T34-3"
"{87B347C4-2B97-420F-BB1C-49F7514556AD}","T34-C-2","NA T34-11"
"{87B347C4-2B97-420F-BB1C-49F7514556AD}","T34-C-2","NA T34-2"
"{0D68790E-CE63-4949-A381-ED6A8D42D5B4}","V1-C-6","NA V1-24"
"{0D68790E-CE63-4949-A381-ED6A8D42D5B4}","V1-C-6","NA V1-23"
"{BE3DA8E8-026E-4C4D-925B-15FB5790BD3C}",NA,NA
"{8B084442-FEB8-4DBC-9623-F4B2AEAD0D27}",NA,NA
"{80AA76C3-AAA7-4522-AFC2-EE459437FD0E}","T34-C-2","NA T34-3"
"{80AA76C3-AAA7-4522-AFC2-EE459437FD0E}","T34-C-2","NA T34-11"
"{80AA76C3-AAA7-4522-AFC2-EE459437FD0E}","T34-C-2","NA T34-2"
"{50C86E5D-C85C-4787-84EB-56D4295E1BD6}","T34-C-2","NA T34-3"
"{50C86E5D-C85C-4787-84EB-56D4295E1BD6}","T34-C-2","NA T34-11"
"{50C86E5D-C85C-4787-84EB-56D4295E1BD6}","T34-C-2","NA T34-2"
"{4E2A6766-EDAF-4329-BA53-19A41E981529}","T4-C-5","NA T4-5"
"{41E4D293-D1EE-4B08-95A1-0ACBA516B53F}","T45-C-2","NA T45-3"
"{29A06849-A374-4A8F-ABAB-93BB3C24FC87}","T45-C-2","NA T45-3"
"{7FF0563D-DBEC-49C5-91E8-25605516E3CB}","V2-C-1","NA V2-2"
"{7FF0563D-DBEC-49C5-91E8-25605516E3CB}","V2-C-1","NA V2-1"
"{6108D770-EBEA-47CA-A173-409F1AF7E05F}","T45-C-2","NA T45-3"
"{2B400305-B58C-4F9A-83B6-FDF9ECE9FD83}","T38-C-1",NA
"{A45CCD17-7F2B-4D48-839C-B4C8F487E247}","T38-C-1",NA
"{C489A72F-7325-4CF0-B5D1-8C99D1D31314}","T38-C-1",NA
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-69"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-61"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-33"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-62"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-70"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-41"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-2"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-21"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-42"
"{32667860-9ED1-4A0D-98C6-C3ED2D1BE594}","T1-C-1","NA T1-1"
"{10CEB4FA-E67C-45A4-8FBC-1D6A93D0A891}","T24-C-1","NA T24-1"
"{10CEB4FA-E67C-45A4-8FBC-1D6A93D0A891}","T24-C-1","NA T24-2"
"{BB06E0C7-DDBF-40ED-A6E2-B506C5304BE8}","T4-C-1","NA T4-1"
"{618BF6A7-AD25-4E36-ABFD-BF465F0683D2}","T4-C-1","NA T4-1"
"{E9EA74CE-CF9D-4DA4-992A-7720D59F8F56}","T34-C-2","NA T34-3"
"{E9EA74CE-CF9D-4DA4-992A-7720D59F8F56}","T34-C-2","NA T34-11"
"{E9EA74CE-CF9D-4DA4-992A-7720D59F8F56}","T34-C-2","NA T34-2"
"{B2C5296B-0861-4F54-8DEB-715B70FF76C8}","T38-C-1",NA
"{2EC40612-B819-480F-89EF-162A276EBCEC}","T2-C-1","NA T2-1"
"{6A239A74-70A4-4A56-8D4D-87E996B53C0C}","T34-C-2","NA T34-3"
"{6A239A74-70A4-4A56-8D4D-87E996B53C0C}","T34-C-2","NA T34-11"
"{6A239A74-70A4-4A56-8D4D-87E996B53C0C}","T34-C-2","NA T34-2"
"{3507F444-6093-4840-BCE6-D441097A5A39}","T4-C-1","NA T4-1"
"{96C416AE-2ED4-4A70-AB01-41321C97F973}","V12-C-1","NA V12-1"
"{3D26970A-3A5F-4120-BDAC-72C58019AA6B}","T2-C-1","NA T2-1"
"{403B83EC-4E7C-4F8F-9180-5032DF9316F1}","T13-C-1","NA T13-1"
"{A090909B-F419-4844-9C5E-F33429AC14D1}","T34-C-2","NA T34-3"
"{A090909B-F419-4844-9C5E-F33429AC14D1}","T34-C-2","NA T34-11"
"{A090909B-F419-4844-9C5E-F33429AC14D1}","T34-C-2","NA T34-2"
"{3F0177F3-C952-4095-AC50-89421F44182B}","T34-C-3","NA T34-4"
"{EB756744-288D-4033-81B6-7EE6A1A707AD}","T34-C-2","NA T34-3"
"{EB756744-288D-4033-81B6-7EE6A1A707AD}","T34-C-2","NA T34-11"
"{EB756744-288D-4033-81B6-7EE6A1A707AD}","T34-C-2","NA T34-2"
"{AD8C4641-0FC5-4313-92F9-365D51D21D0B}","T34-C-2","NA T34-3"
"{AD8C4641-0FC5-4313-92F9-365D51D21D0B}","T34-C-2","NA T34-11"
"{AD8C4641-0FC5-4313-92F9-365D51D21D0B}","T34-C-2","NA T34-2"
"{B9B32D13-45D5-4A61-BD88-D715839F3983}","T34-C-3","NA T34-4"
"{FE7AE64A-5F2C-463A-BEAD-522CAEAA623D}","T34-C-4","NA T34-6"
"{FE7AE64A-5F2C-463A-BEAD-522CAEAA623D}","T34-C-4","NA T34-5"
"{FE7AE64A-5F2C-463A-BEAD-522CAEAA623D}","T34-C-4","NA T34-12"
"{94820925-2320-47EA-976B-1A7FA7A68020}","T34-C-2","NA T34-3"
"{94820925-2320-47EA-976B-1A7FA7A68020}","T34-C-2","NA T34-11"
"{94820925-2320-47EA-976B-1A7FA7A68020}","T34-C-2","NA T34-2"
"{95EC034B-2372-44BC-96AA-800C702E1B86}","T4-C-1","NA T4-1"
"{D819A565-BC7A-48F6-B19A-A5EC6830911F}","T41-C-1","T41-1"
"{C85AFA42-60D7-4B67-99D6-DE78ACBD4805}","T37-C-2","NA T37-2"
"{18E46C85-B0E9-4CF0-8C09-1CAAB24DFCED}","V3-C-2","NA V3-6"
"{63999B02-F2AD-4A43-855B-95482D4917E9}","T4-C-1","NA T4-1"
"{F338DDF2-CB54-4423-809A-CD2BBFA8885D}","V3-C-2","NA V3-6"
"{08B39BE1-8DEB-47D7-AB9F-1F0060D29B19}","T32-C-1","NA T32-1"
"{4894AE73-9186-466F-9B85-F596726FCEBF}","T4-C-1","NA T4-1"
"{990A27C9-1DFE-4E43-98E3-7972064B17BA}","T4-C-1","NA T4-1"
"{D4F6B7C1-7274-46C7-A425-E29DC22F041D}","T32-C-1","NA T32-1"
"{4E29F62B-3158-4B44-986F-A7746195C1F1}","T4-C-5","NA T4-5"
"{E2B874ED-6050-4834-959D-2A0C2B679148}","T4-C-1","NA T4-1"
"{DD173742-9D96-4CBF-A2EE-020FCB075220}","T32-C-4","NA T32-4"
"{FCE2B658-077A-44D2-B870-AFEFCA678040}","T45-C-1","NA T45-1"
"{FCE2B658-077A-44D2-B870-AFEFCA678040}","T45-C-1","NA T45-2"
"{9CCD9655-B83C-47F2-B730-1CD0782C312C}","T32-C-1","NA T32-1"
"{6A24514B-F544-4150-AD4C-36467F6B0178}","T4-C-5","NA T4-5"
"{11B2432C-9CDC-42BF-8FC9-992370CBC6CF}","T4-C-1","NA T4-1"
"{444524E1-CC23-4286-BD9F-0AFEB29DFE0B}","T4-C-1","NA T4-1"
"{F9FC1241-A152-4B32-B6D5-0E25AEA92985}","T32-C-4","NA T32-4"
"{9F8364AB-6EA5-43D2-8EC3-CE618E784A7F}","T32-C-1","NA T32-1"
"{EEE35C19-BADA-4884-95AF-02E6CF365F91}","T4-C-2","NA T4-2"
"{C3B7F00F-AE1D-4911-B370-CB70846FB306}","T4-C-2","NA T4-2"
"{DE2ED170-93BA-49F0-817F-7C9C577982C7}","T13-C-1","NA T13-1"
"{CE2585CB-AC2C-48FA-A9A8-6BF1264AE87B}","T32-C-1","NA T32-1"
"{E35C027F-5A64-4993-AF86-22162E8CE1FE}","O2-C-4","NA O2-6"
"{31D7120F-656E-4464-95F7-3F19B7B6493C}","T32-C-3","NA T32-3"
"{547397DD-33EC-4885-886A-98AC389BF979}","T32-C-3","NA T32-3"
"{37800D47-C024-4A9C-8C22-07ABA469BEE6}","T45-C-1","NA T45-1"
"{37800D47-C024-4A9C-8C22-07ABA469BEE6}","T45-C-1","NA T45-2"
"{7B82A100-D612-46DB-8A17-297CADE788A6}","T32-C-1","NA T32-1"
"{9AD867F8-DEB6-4B44-B50F-C097784DCAC3}","T13-C-1","NA T13-1"
"{54BB9077-2E14-4E91-B27F-50175F96CB27}","T4-C-5","NA T4-5"
"{83DE0508-3DBD-4993-BC8F-F20B4BC4B0D5}","T4-C-1","NA T4-1"
"{059867C7-534A-45D4-9389-93CC5351B4AF}","V1-C-6","NA V1-24"
"{059867C7-534A-45D4-9389-93CC5351B4AF}","V1-C-6","NA V1-23"
"{90CE3630-1D23-4D08-9210-E4A687B1CA95}","T4-C-1","NA T4-1"
"{43A77F37-4C20-468B-AC31-043F85681912}",NA,NA
"{C7E8DD13-CE68-410B-A2A3-CC48161F95A7}","V1-C-5","NA V1-22"
"{C7E8DD13-CE68-410B-A2A3-CC48161F95A7}","V1-C-5","NA V1-21"
"{205DD020-E123-44B2-A1E6-9491C69D0BB0}","V2-C-1","NA V2-2"
"{205DD020-E123-44B2-A1E6-9491C69D0BB0}","V2-C-1","NA V2-1"
"{BF525609-9D20-479A-88C4-AD50C4B31367}","T4-C-5","NA T4-5"
"{6BDCA51C-9337-4D53-911B-A2E74500CE33}","V1-C-5","NA V1-22"
"{6BDCA51C-9337-4D53-911B-A2E74500CE33}","V1-C-5","NA V1-21"
"{962B8EAA-05B9-4E7B-8FBC-E1C681055BD8}","T2-C-1","NA T2-1"
"{018DFE79-62D1-4E63-9C8A-DB2B59B1751B}","T4-C-1","NA T4-1"
"{0BB6CFE3-BA48-400A-939B-4460E4F50ADB}","T4-C-5","NA T4-5"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-69"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-61"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-33"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-62"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-70"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-41"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-2"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-21"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-42"
"{5FBABC96-47D2-4215-BA96-793B4242E8D4}","T1-C-1","NA T1-1"
"{CB375407-2CB5-44CD-9520-23E891522FC2}","T4-C-1","NA T4-1"
"{1764C796-E2BF-4EAE-A818-8A6BCF2A90A9}","T4-C-5","NA T4-5"
"{DDEE43A6-C8DC-4CB8-B97B-708456F7BA57}","T4-C-1","NA T4-1"
"{C771AB8C-A0BE-4544-A678-9DE5CF900D2D}","V1-C-6","NA V1-24"
"{C771AB8C-A0BE-4544-A678-9DE5CF900D2D}","V1-C-6","NA V1-23"
"{A63F0278-BD98-41A7-ADB9-141299BE94A5}","T45-C-2","NA T45-3"
"{32AA732F-5AB0-4629-AA84-B6939062AB56}","T45-C-2","NA T45-3"
"{F3C21FED-50DA-4B94-88D3-A68F55356361}","T45-C-1","NA T45-1"
"{F3C21FED-50DA-4B94-88D3-A68F55356361}","T45-C-1","NA T45-2"
"{F5AC6777-7004-4962-8761-935E9AF537C1}","T4-C-1","NA T4-1"
"{C9630D5D-EB93-4530-A32F-D29EFBB4F772}","T40-C-1","T40-1"
"{9EF76085-5346-40C8-9718-05200ECCEA22}","T4-C-2","NA T4-2"
"{8093061A-4972-4694-96B0-BDB038E8E378}","T4-C-1","NA T4-1"
"{6BA4108D-FC9C-433F-AC5D-69A63199456C}","T4-C-5","NA T4-5"
"{E1DB2ABA-C04D-48B6-8FBB-C19FEBE0C095}","T4-C-1","NA T4-1"
"{4B2D20F7-D37A-4D31-87B4-2D7FCAF757C4}","T38-C-1",NA
"{6FB0CBE8-1A7E-4FA5-87A4-9DDB34A08812}","T4-C-5","NA T4-5"
"{582EA3F9-A36F-4B04-8DB2-3A8BC415FCEB}","T4-C-1","NA T4-1"
"{D6E94E40-4258-4443-9C4D-3B298FFB7F8A}","T4-C-5","NA T4-5"
"{25105BB8-5D0F-4A31-9FE1-85BBDCE7F3BF}","T34-C-4","NA T34-6"
"{25105BB8-5D0F-4A31-9FE1-85BBDCE7F3BF}","T34-C-4","NA T34-5"
"{25105BB8-5D0F-4A31-9FE1-85BBDCE7F3BF}","T34-C-4","NA T34-12"
"{30F9A3F7-F33D-4ECD-858F-2571D46ADC65}","T4-C-1","NA T4-1"
"{53EA8DC2-6857-47AD-A1E5-40AF1F7142A5}","T4-C-5","NA T4-5"
"{04B04BD4-0368-49DE-9B30-7F92E1406327}","T4-C-5","NA T4-5"
"{280C820C-F5F2-4B86-A496-965CF32F1FD0}","V1-C-5","NA V1-22"
"{280C820C-F5F2-4B86-A496-965CF32F1FD0}","V1-C-5","NA V1-21"
"{527A6F6A-6AEE-4E1E-BFCF-6A2BD6199648}","T4-C-2","NA T4-2"
"{A4BDB4DB-DF30-4F01-88BE-F2F778A102C3}","T4-C-1","NA T4-1"
"{0E8168A8-D44A-4C12-AF5F-28683831F9B9}","T34-C-2","NA T34-3"
"{0E8168A8-D44A-4C12-AF5F-28683831F9B9}","T34-C-2","NA T34-11"
"{0E8168A8-D44A-4C12-AF5F-28683831F9B9}","T34-C-2","NA T34-2"
"{D5BE3C39-CB98-4909-A9C2-E16A3E0CE79A}","T4-C-1","NA T4-1"
"{1494F393-C469-477A-A406-696B54ADA294}","T4-C-2","NA T4-2"
"{FD52919A-7A84-45B7-8DDF-4C99F8830C74}","T34-C-2","NA T34-3"
"{FD52919A-7A84-45B7-8DDF-4C99F8830C74}","T34-C-2","NA T34-11"
"{FD52919A-7A84-45B7-8DDF-4C99F8830C74}","T34-C-2","NA T34-2"
